tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other
2026-07-29,16:00,192.168.2.102,318,31,8,129,189,119448,375.62,84,210,24,0
2026-07-29,16:00,192.168.2.145,99,23,5,63,36,49392,498.91,3,90,6,0
2026-07-29,16:00,192.168.2.155,375,36,2,282,93,114672,305.79,0,375,0,0
2026-07-29,16:00,192.168.2.163,789,32,7,90,699,152274,193.0,420,354,12,3
2026-07-29,16:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0
2026-07-29,16:00,192.168.2.170,12,1,1,0,12,14736,1228.0,0,12,0,0
2026-07-29,16:00,192.168.2.184,1935,125,10,1242,693,487371,251.87,60,1770,75,30
2026-07-29,16:00,192.168.2.185,909,78,6,750,159,216300,237.95,12,843,54,0
2026-07-29,16:00,192.168.2.186,216,10,5,159,57,35682,165.19,48,153,15,0
2026-07-29,16:00,192.168.2.187,111,19,5,90,21,30516,274.92,24,81,0,6
2026-07-29,16:00,192.168.2.191,15,5,2,6,9,8106,540.4,0,12,3,0
2026-07-29,16:00,192.168.2.193,528,43,3,198,330,186348,352.93,0,510,18,0
2026-07-29,16:00,192.168.2.195,96,18,1,60,36,42426,441.94,0,96,0,0
2026-07-29,16:00,192.168.2.198,450,52,4,210,240,132246,293.88,123,312,15,0
2026-07-29,17:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-29,17:00,192.168.2.170,18,2,1,3,15,18600,1033.33,0,18,0,0
2026-07-29,17:00,192.168.2.191,51,10,1,27,24,31992,627.29,0,51,0,0
2026-07-29,17:00,192.168.2.195,54,10,2,30,24,28416,526.22,0,51,3,0
2026-07-29,17:00,192.168.2.198,222,31,4,147,75,89370,402.57,9,204,9,0
2026-07-29,18:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0
2026-07-29,18:00,192.168.2.170,21,3,2,6,15,18780,894.29,0,18,3,0
2026-07-29,18:00,192.168.2.191,195,20,6,102,93,66867,342.91,51,114,30,0
2026-07-29,18:00,192.168.2.195,33,6,1,18,15,19650,595.45,0,33,0,0
2026-07-29,18:00,192.168.2.198,102,21,3,66,36,45762,448.65,0,96,6,0
2026-07-29,19:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-29,19:00,192.168.2.170,18,2,1,3,15,18600,1033.33,0,18,0,0
2026-07-29,19:00,192.168.2.191,540,59,6,228,312,299589,554.79,63,426,51,0
2026-07-29,19:00,192.168.2.195,48,10,1,27,21,28308,589.75,0,48,0,0
2026-07-29,19:00,192.168.2.198,87,20,2,54,33,37752,433.93,0,81,6,0
2026-07-29,20:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0
2026-07-29,20:00,192.168.2.170,12,1,1,0,12,14736,1228.0,0,12,0,0
2026-07-29,20:00,192.168.2.191,483,40,7,90,393,350331,725.32,45,348,90,0
2026-07-29,20:00,192.168.2.195,21,5,1,12,9,11922,567.71,0,21,0,0
2026-07-29,20:00,192.168.2.198,93,16,3,39,54,34989,376.23,27,63,3,0
2026-07-29,21:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0
2026-07-29,21:00,192.168.2.170,279,28,3,201,78,104256,373.68,0,273,6,0
2026-07-29,21:00,192.168.2.191,393,36,6,123,270,212445,540.57,39,177,177,0
2026-07-29,21:00,192.168.2.195,3,1,1,0,3,3834,1278.0,0,3,0,0
2026-07-29,21:00,192.168.2.198,54,14,2,27,27,28620,530.0,0,48,6,0
2026-07-29,22:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-29,22:00,192.168.2.170,18,2,1,3,15,18600,1033.33,0,18,0,0
2026-07-29,22:00,192.168.2.191,675,58,10,291,384,313782,464.86,57,384,228,6
2026-07-29,22:00,192.168.2.195,189,36,2,135,54,62883,332.71,3,186,0,0
2026-07-29,22:00,192.168.2.198,81,9,4,27,54,41115,507.59,21,51,9,0
2026-07-29,23:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0
2026-07-29,23:00,192.168.2.170,24,4,3,6,18,15513,646.38,3,18,3,0
2026-07-29,23:00,192.168.2.191,477,54,6,249,228,181947,381.44,66,357,54,0
2026-07-29,23:00,192.168.2.195,78,14,1,60,18,26154,335.31,0,78,0,0
2026-07-29,23:00,192.168.2.198,159,25,2,105,54,64260,404.15,0,153,6,0
2026-07-30,00:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-30,00:00,192.168.2.170,18,2,1,3,15,15606,867.0,0,18,0,0
2026-07-30,00:00,192.168.2.191,306,33,6,150,156,148461,485.17,39,234,33,0
2026-07-30,00:00,192.168.2.195,63,13,2,42,21,25302,401.62,0,60,3,0
2026-07-30,00:00,192.168.2.198,6,2,2,3,3,372,62.0,3,3,0,0
2026-07-30,01:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-30,01:00,192.168.2.170,30,6,1,6,24,30282,1009.4,0,30,0,0
2026-07-30,01:00,192.168.2.191,108,20,4,54,54,56022,518.72,6,96,6,0
2026-07-30,01:00,192.168.2.195,45,12,4,24,21,16440,365.33,3,33,9,0
2026-07-30,01:00,192.168.2.198,27,5,3,6,21,20106,744.67,3,21,3,0
2026-07-30,02:00,192.168.2.165,12,1,1,12,0,528,44.0,0,12,0,0
2026-07-30,02:00,192.168.2.170,12,1,1,0,12,14736,1228.0,0,12,0,0
2026-07-30,02:00,192.168.2.191,102,16,1,57,45,60480,592.94,0,102,0,0
2026-07-30,02:00,192.168.2.195,168,27,2,114,54,67476,401.64,0,165,3,0
2026-07-30,02:00,192.168.2.198,114,11,3,45,69,54471,477.82,27,84,3,0
2026-07-30,03:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-30,03:00,192.168.2.170,339,39,2,201,138,176550,520.8,0,336,3,0
2026-07-30,03:00,192.168.2.191,156,29,7,96,60,61971,397.25,12,126,18,0
2026-07-30,03:00,192.168.2.195,18,4,1,9,9,11742,652.33,0,18,0,0
2026-07-30,03:00,192.168.2.198,303,31,3,141,162,178638,589.56,3,297,3,0
2026-07-30,04:00,192.168.2.165,9,1,1,9,0,396,44.0,0,9,0,0
2026-07-30,04:00,192.168.2.170,27,3,1,9,18,22794,844.22,0,27,0,0
2026-07-30,04:00,192.168.2.195,339,38,3,150,189,129954,383.35,66,273,0,0
2026-07-30,04:00,192.168.2.198,99,19,4,39,60,70065,707.73,3,90,6,0
2026-07-30,05:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-30,05:00,192.168.2.170,12,2,1,3,9,11232,936.0,0,12,0,0
2026-07-30,05:00,192.168.2.191,186,28,2,111,75,98154,527.71,0,183,3,0
2026-07-30,05:00,192.168.2.195,639,49,6,249,390,260430,407.56,114,507,18,0
2026-07-30,05:00,192.168.2.198,156,21,4,99,57,61368,393.38,6,138,12,0
2026-07-30,06:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-30,06:00,192.168.2.170,12,1,1,0,12,14736,1228.0,0,12,0,0
2026-07-30,06:00,192.168.2.191,96,18,2,69,27,34842,362.94,3,93,0,0
2026-07-30,06:00,192.168.2.195,348,36,2,234,114,125451,360.49,24,324,0,0
2026-07-30,06:00,192.168.2.198,69,16,2,36,33,44034,638.17,0,66,3,0
2026-07-30,07:00,172.30.252.114,17,2,6,0,17,2220,130.59,0,0,3,14
2026-07-30,07:00,192.168.2.100,543,62,6,402,141,161820,298.01,12,522,6,3
2026-07-30,07:00,192.168.2.102,425,52,4,252,173,197182,463.96,0,410,15,0
2026-07-30,07:00,192.168.2.145,237,29,9,111,126,92994,392.38,54,123,42,18
2026-07-30,07:00,192.168.2.152,894,98,3,458,436,257445,287.97,243,651,0,0
2026-07-30,07:00,192.168.2.155,10,5,4,4,6,2616,261.6,2,4,4,0
2026-07-30,07:00,192.168.2.157,819,90,8,516,303,251983,307.67,30,733,53,3
2026-07-30,07:00,192.168.2.163,1033,33,8,138,895,189206,183.16,413,587,21,12
2026-07-30,07:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-30,07:00,192.168.2.166,833,80,4,576,257,49627,59.58,257,564,0,12
2026-07-30,07:00,192.168.2.168,710,50,5,560,150,175974,247.85,9,674,27,0
2026-07-30,07:00,192.168.2.170,36,5,2,24,12,16176,449.33,0,33,3,0
2026-07-30,07:00,192.168.2.180,6,1,1,0,6,1056,176.0,0,0,6,0
2026-07-30,07:00,192.168.2.185,184,27,4,124,60,73263,398.17,9,172,3,0
2026-07-30,07:00,192.168.2.188,488,66,21,341,147,115211,236.09,15,381,17,75
2026-07-30,07:00,192.168.2.191,465,58,7,252,213,189603,407.75,48,363,54,0
2026-07-30,07:00,192.168.2.195,22,5,2,7,15,15636,710.73,3,19,0,0
2026-07-30,07:00,192.168.2.198,309,17,4,159,150,100668,325.79,72,213,24,0
2026-07-30,08:00,172.30.252.114,24,2,6,0,24,3456,144.0,0,0,0,24
2026-07-30,08:00,192.168.2.100,457,70,3,341,116,139546,305.35,4,453,0,0
2026-07-30,08:00,192.168.2.102,196,33,7,78,118,95846,489.01,30,138,28,0
2026-07-30,08:00,192.168.2.145,116,22,5,46,70,72072,621.31,0,86,30,0
2026-07-30,08:00,192.168.2.152,734,56,2,300,434,250852,341.76,238,496,0,0
2026-07-30,08:00,192.168.2.155,2,1,1,0,2,120,60.0,2,0,0,0
2026-07-30,08:00,192.168.2.157,1245,108,7,689,556,392887,315.57,5,1197,28,15
2026-07-30,08:00,192.168.2.163,474,35,7,78,396,121498,256.32,230,228,12,4
2026-07-30,08:00,192.168.2.165,6,1,1,6,0,264,44.0,0,6,0,0
2026-07-30,08:00,192.168.2.166,540,54,3,370,170,39696,73.51,162,378,0,0
2026-07-30,08:00,192.168.2.168,481,60,8,346,135,152542,317.14,4,449,20,8
2026-07-30,08:00,192.168.2.170,8,1,1,0,8,9824,1228.0,0,8,0,0
2026-07-30,08:00,192.168.2.180,4,1,1,0,4,320,80.0,0,0,4,0
2026-07-30,08:00,192.168.2.185,116,28,2,102,14,23876,205.83,0,114,2,0
2026-07-30,08:00,192.168.2.188,393,65,19,207,186,129438,329.36,2,277,30,84
2026-07-30,08:00,192.168.2.191,38,11,1,28,10,14160,372.63,0,38,0,0
2026-07-30,08:00,192.168.2.195,26,11,1,20,6,8668,333.38,0,26,0,0
2026-07-30,08:00,192.168.2.198,387,51,6,186,201,71597,185.01,155,214,16,2
2026-07-30,09:00,172.30.252.114,25,4,13,0,25,3592,143.68,0,0,1,24
2026-07-30,09:00,192.168.2.100,63,27,1,43,20,25593,406.24,0,63,0,0
2026-07-30,09:00,192.168.2.101,279,28,5,31,248,57739,206.95,190,87,1,1
2026-07-30,09:00,192.168.2.102,48,26,3,16,32,29958,624.12,5,42,1,0
2026-07-30,09:00,192.168.2.145,19,9,2,10,9,11954,629.16,0,17,2,0
2026-07-30,09:00,192.168.2.152,353,80,4,151,202,131141,371.5,101,248,4,0
2026-07-30,09:00,192.168.2.157,353,97,6,212,141,122187,346.14,8,332,9,4
2026-07-30,09:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-30,09:00,192.168.2.166,128,42,3,87,41,10698,83.58,38,90,0,0
2026-07-30,09:00,192.168.2.168,290,57,4,145,145,118632,409.08,2,282,6,0
2026-07-30,09:00,192.168.2.170,48,26,2,25,23,26752,557.33,0,47,1,0
2026-07-30,09:00,192.168.2.180,2,1,1,0,2,352,176.0,0,0,2,0
2026-07-30,09:00,192.168.2.188,148,39,27,48,100,55113,372.39,2,66,14,66
2026-07-30,09:00,192.168.2.191,46,23,2,27,19,20546,446.65,0,42,4,0
2026-07-30,09:00,192.168.2.195,18,12,1,12,6,8188,454.89,0,18,0,0
2026-07-30,09:00,192.168.2.198,582,86,6,210,372,120881,207.7,258,279,45,0
2026-07-30,10:00,172.30.252.114,5,2,4,0,5,644,128.8,0,0,1,4
2026-07-30,10:00,192.168.2.100,235,83,3,182,53,62334,265.25,3,232,0,0
2026-07-30,10:00,192.168.2.101,352,41,5,46,306,93500,265.62,171,177,3,1
2026-07-30,10:00,192.168.2.102,330,50,5,218,112,78849,238.94,31,282,11,6
2026-07-30,10:00,192.168.2.103,23,11,5,10,13,1506,65.48,12,7,4,0
2026-07-30,10:00,192.168.2.145,72,22,7,31,41,34218,475.25,15,39,18,0
2026-07-30,10:00,192.168.2.152,2,2,2,1,1,112,56.0,1,1,0,0
2026-07-30,10:00,192.168.2.157,443,85,5,265,178,116529,263.05,16,414,12,1
2026-07-30,10:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-30,10:00,192.168.2.166,165,50,4,111,54,12865,77.97,55,109,1,0
2026-07-30,10:00,192.168.2.168,622,79,5,328,294,234597,377.17,4,612,6,0
2026-07-30,10:00,192.168.2.170,5,2,1,1,4,4972,994.4,0,5,0,0
2026-07-30,10:00,192.168.2.180,8,1,1,0,8,944,118.0,0,0,8,0
2026-07-30,10:00,192.168.2.188,91,38,16,44,47,33919,372.74,1,59,10,21
2026-07-30,10:00,192.168.2.191,111,54,6,71,40,42857,386.1,12,94,5,0
2026-07-30,10:00,192.168.2.195,8,5,1,4,4,5252,656.5,0,8,0,0
2026-07-30,10:00,192.168.2.198,320,47,5,74,246,105846,330.77,153,142,25,0
2026-07-30,11:00,10.105.26.139,1,1,1,0,1,144,144.0,0,0,0,1
2026-07-30,11:00,172.30.252.114,5,2,4,0,5,644,128.8,0,0,1,4
2026-07-30,11:00,192.168.2.100,14,8,1,6,8,10384,741.71,0,14,0,0
2026-07-30,11:00,192.168.2.101,433,47,5,64,369,75841,175.15,279,150,3,1
2026-07-30,11:00,192.168.2.102,180,52,5,58,122,78254,434.74,28,144,7,1
2026-07-30,11:00,192.168.2.103,73,22,5,35,38,15649,214.37,28,23,9,13
2026-07-30,11:00,192.168.2.145,34,17,8,15,19,15656,460.47,7,18,7,2
2026-07-30,11:00,192.168.2.152,175,39,4,111,64,30728,175.59,45,64,66,0
2026-07-30,11:00,192.168.2.157,371,97,7,237,134,101198,272.77,14,338,14,5
2026-07-30,11:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-30,11:00,192.168.2.166,258,63,3,182,76,19111,74.07,73,185,0,0
2026-07-30,11:00,192.168.2.168,405,75,3,266,139,149464,369.05,0,403,2,0
2026-07-30,11:00,192.168.2.170,6,2,1,1,5,6200,1033.33,0,6,0,0
2026-07-30,11:00,192.168.2.180,5,4,5,1,4,4976,995.2,0,0,1,4
2026-07-30,11:00,192.168.2.188,103,40,15,58,45,35657,346.18,4,74,5,20
2026-07-30,11:00,192.168.2.191,100,39,8,54,46,36566,365.66,22,65,11,2
2026-07-30,11:00,192.168.2.195,3,3,1,1,2,2566,855.33,0,3,0,0
2026-07-30,11:00,192.168.2.198,184,39,5,76,108,49570,269.4,65,115,4,0
2026-07-30,12:00,172.30.252.114,9,3,5,0,9,1220,135.56,0,0,1,8
2026-07-30,12:00,192.168.2.100,7,3,1,3,4,5092,727.43,0,7,0,0
2026-07-30,12:00,192.168.2.101,210,21,3,21,189,30730,146.33,106,103,1,0
2026-07-30,12:00,192.168.2.145,32,10,6,7,25,18073,564.78,4,14,14,0
2026-07-30,12:00,192.168.2.152,157,36,3,51,106,61198,389.8,53,104,0,0
2026-07-30,12:00,192.168.2.156,37,30,6,29,8,9623,260.08,0,33,2,2
2026-07-30,12:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-30,12:00,192.168.2.166,151,36,3,97,54,10946,72.49,53,98,0,0
2026-07-30,12:00,192.168.2.170,6,2,1,1,5,6200,1033.33,0,6,0,0
2026-07-30,12:00,192.168.2.180,199,75,9,71,128,81575,409.92,2,187,7,3
2026-07-30,12:00,192.168.2.184,87,47,6,46,41,40700,467.82,1,70,16,0
2026-07-30,12:00,192.168.2.191,64,26,2,29,35,29344,458.5,5,59,0,0
2026-07-30,12:00,192.168.2.193,196,48,4,131,65,73221,373.58,2,185,9,0
2026-07-30,12:00,192.168.2.194,42,17,11,13,29,17901,426.21,4,21,7,10
2026-07-30,12:00,192.168.2.195,29,15,2,23,6,7746,267.1,0,28,1,0
2026-07-30,12:00,192.168.2.198,526,83,9,220,306,102133,194.17,176,335,13,2
2026-07-30,13:00,172.30.252.114,20,3,10,0,20,2872,143.6,0,0,1,19
2026-07-30,13:00,192.168.2.100,173,62,2,140,33,44868,259.35,0,172,1,0
2026-07-30,13:00,192.168.2.101,440,37,4,80,360,93446,212.38,156,281,3,0
2026-07-30,13:00,192.168.2.145,22,11,5,7,15,13609,618.59,3,17,2,0
2026-07-30,13:00,192.168.2.152,130,30,4,55,75,37325,287.12,48,81,1,0
2026-07-30,13:00,192.168.2.156,29,12,3,8,21,17311,596.93,6,22,1,0
2026-07-30,13:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-30,13:00,192.168.2.166,110,28,3,61,49,9920,90.18,47,63,0,0
2026-07-30,13:00,192.168.2.170,3,1,1,0,3,3684,1228.0,0,3,0,0
2026-07-30,13:00,192.168.2.180,1,1,1,0,1,143,143.0,0,0,1,0
2026-07-30,13:00,192.168.2.184,289,78,5,140,149,109689,379.55,0,263,25,1
2026-07-30,13:00,192.168.2.191,18,12,4,7,11,10304,572.44,0,14,4,0
2026-07-30,13:00,192.168.2.193,981,107,4,564,417,400073,407.82,0,959,22,0
2026-07-30,13:00,192.168.2.194,88,30,17,26,62,47334,537.89,0,46,12,30
2026-07-30,13:00,192.168.2.195,41,26,5,23,18,17496,426.73,5,31,5,0
2026-07-30,13:00,192.168.2.198,394,62,8,166,228,90667,230.12,164,217,12,1
2026-07-30,14:00,172.30.252.114,17,3,10,0,17,2372,139.53,0,0,1,16
2026-07-30,14:00,192.168.2.100,126,59,3,109,17,25510,202.46,0,125,1,0
2026-07-30,14:00,192.168.2.101,380,37,5,48,332,91489,240.76,122,251,6,1
2026-07-30,14:00,192.168.2.145,10,6,1,3,7,8930,893.0,0,10,0,0
2026-07-30,14:00,192.168.2.152,162,49,3,76,86,37708,232.77,61,101,0,0
2026-07-30,14:00,192.168.2.156,57,25,7,19,38,29154,511.47,11,38,8,0
2026-07-30,14:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-30,14:00,192.168.2.166,294,69,3,223,71,25087,85.33,62,232,0,0
2026-07-30,14:00,192.168.2.170,4,2,1,1,3,3744,936.0,0,4,0,0
2026-07-30,14:00,192.168.2.180,1,1,1,0,1,176,176.0,0,0,1,0
2026-07-30,14:00,192.168.2.184,481,115,9,270,211,156734,325.85,8,410,60,3
2026-07-30,14:00,192.168.2.191,85,29,4,15,70,56440,664.0,4,78,3,0
2026-07-30,14:00,192.168.2.193,662,90,3,405,257,234770,354.64,0,653,9,0
2026-07-30,14:00,192.168.2.194,253,61,22,169,84,70930,280.36,0,208,14,31
2026-07-30,14:00,192.168.2.195,65,34,6,42,23,16389,252.14,5,55,5,0
2026-07-30,14:00,192.168.2.198,178,36,5,54,124,58260,327.3,74,98,6,0
2026-07-30,15:00,192.168.2.100,23,9,1,17,6,7353,319.7,0,23,0,0
2026-07-30,15:00,192.168.2.101,147,29,4,22,125,23620,160.68,89,57,1,0
2026-07-30,15:00,192.168.2.145,64,27,7,27,37,39033,609.89,3,48,12,1
2026-07-30,15:00,192.168.2.152,102,19,3,36,66,31116,305.06,41,61,0,0
2026-07-30,15:00,192.168.2.156,56,15,2,29,27,25434,454.18,0,46,10,0
2026-07-30,15:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-30,15:00,192.168.2.166,165,59,3,128,37,13880,84.12,33,132,0,0
2026-07-30,15:00,192.168.2.170,4,2,1,0,4,4962,1240.5,0,4,0,0
2026-07-30,15:00,192.168.2.180,1,1,1,0,1,176,176.0,0,0,1,0
2026-07-30,15:00,192.168.2.184,91,35,5,61,30,35489,389.99,0,73,16,2
2026-07-30,15:00,192.168.2.191,42,17,2,22,20,16129,384.02,6,36,0,0
2026-07-30,15:00,192.168.2.193,120,34,3,85,35,45960,383.0,0,116,4,0
2026-07-30,15:00,192.168.2.194,25,19,3,16,9,8694,347.76,2,22,1,0
2026-07-30,15:00,192.168.2.195,6,5,1,2,4,5182,863.67,0,6,0,0
2026-07-30,15:00,192.168.2.198,265,49,7,127,138,63155,238.32,94,158,13,0
